datetime,mains,fridge_pred_watts,fridge_pred_prob,fridge_true_watts,microwave_pred_watts,microwave_pred_prob,microwave_true_watts,dishwasher_pred_watts,dishwasher_pred_prob,dishwasher_true_watts,washing_machine_pred_watts,washing_machine_pred_prob,washing_machine_true_watts
2011-04-16 05:12:54+00:00,773.9017,17.613533,0.17677084,39.333332,0.0,0.00057365926,0.6666667,29.310791,0.05987177,0.16666667,28.060486,0.08278945,0.0
2011-04-16 05:13:00+00:00,770.50336,17.525398,0.17652488,19.666666,0.0,0.00057344633,0.33333334,29.132416,0.059630074,0.16666667,27.411987,0.08295235,0.0
2011-04-16 05:13:06+00:00,769.7883,17.450768,0.17630129,39.166668,0.0,0.0005732515,0.6666667,28.980286,0.05943055,0.0,26.866333,0.08305982,0.0
2011-04-16 05:13:12+00:00,769.73834,17.392334,0.17613932,39.166668,0.0,0.0005732799,0.6666667,28.857971,0.05926778,0.0,26.464233,0.08314204,0.0
2011-04-16 05:13:18+00:00,769.895,17.34584,0.17603025,39.333332,0.0,0.00057347503,0.6666667,28.752808,0.059139553,0.0,26.137512,0.08322135,0.0
2011-04-16 05:13:24+00:00,770.95166,17.308197,0.17593361,19.833334,0.0,0.00057361333,0.33333334,28.66156,0.05903505,0.0,25.835754,0.083285734,0.0
2011-04-16 05:13:30+00:00,771.02,17.274673,0.17584656,19.666666,0.0,0.0005737509,0.33333334,28.58316,0.058959655,0.16666667,25.557861,0.08334744,0.0
2011-04-16 05:13:36+00:00,769.55,17.249138,0.17579389,19.333334,0.0,0.0005739103,0.33333334,28.518463,0.058896497,0.0,25.324158,0.083392724,0.0
2011-04-16 05:13:42+00:00,770.1783,17.232964,0.17578387,39.333332,0.0,0.0005742925,0.6666667,28.474762,0.05885903,0.16666667,25.164795,0.083438694,0.0
2011-04-16 05:13:48+00:00,770.77,17.222687,0.17578293,39.166668,0.0,0.0005747566,0.6666667,28.446136,0.05884651,0.16666667,25.065918,0.083477356,0.0
2011-04-16 05:13:54+00:00,770.3033,17.214638,0.1757569,39.0,0.0,0.0005750574,0.6666667,28.419037,0.058858715,0.0,24.996094,0.08348692,0.0
2011-04-16 05:14:00+00:00,772.1867,17.205055,0.17566478,19.333334,0.0,0.00057490316,0.33333334,28.378265,0.058889166,0.0,24.923218,0.08343534,0.0
2011-04-16 05:14:06+00:00,770.86993,17.19017,0.17549498,39.5,0.0,0.00057425775,0.6666667,28.32547,0.058931742,0.16666667,24.82965,0.083319195,0.0
2011-04-16 05:14:12+00:00,765.49506,17.172829,0.17528808,39.333332,0.0,0.0005733854,0.6666667,28.273865,0.058981437,0.0,24.741455,0.08316334,0.0
2011-04-16 05:14:18+00:00,762.93,17.158295,0.17508782,39.0,0.0,0.00057262357,0.6666667,28.23523,0.059037067,0.16666667,24.693848,0.083003074,0.0
2011-04-16 05:14:24+00:00,763.31006,17.148079,0.17492011,19.666666,0.0,0.00057212735,0.33333334,28.209747,0.059093934,0.16666667,24.697205,0.08286699,0.0
2011-04-16 05:14:30+00:00,763.10004,17.141563,0.17479652,19.666666,0.0,0.00057188363,0.33333334,28.193848,0.05915029,0.0,24.69336,0.08276483,0.0
2011-04-16 05:14:36+00:00,761.655,17.138596,0.17471778,19.333334,0.0,0.00057184306,0.33333334,28.185913,0.05920531,0.0,24.702942,0.082694925,0.0
2011-04-16 05:14:42+00:00,762.14166,17.139381,0.17468154,39.0,0.0,0.00057201367,0.6666667,28.186066,0.0592649,0.16666667,24.731262,0.08265149,0.0
2011-04-16 05:14:48+00:00,762.0183,17.146362,0.17470014,39.0,0.0,0.0005723927,0.6666667,28.194092,0.0593313,0.0,24.787842,0.08262678,0.0
2011-04-16 05:14:54+00:00,762.06836,17.161041,0.17478141,38.833332,0.0,0.0005729467,0.6666667,28.205444,0.05940717,0.0,24.88031,0.08261086,0.0
2011-04-16 05:15:00+00:00,762.47,17.185448,0.17492665,19.333334,0.0,0.00057366583,0.33333334,28.225586,0.059499852,0.0,25.017029,0.08259799,0.0
2011-04-16 05:15:06+00:00,761.77,17.217598,0.17513339,39.0,0.0,0.0005745063,0.6666667,28.249756,0.05961273,0.0,25.194885,0.08258481,0.0
2011-04-16 05:15:12+00:00,761.5517,17.263374,0.17542246,39.0,0.0,0.0005755131,0.6666667,28.287598,0.059756268,0.16666667,25.432312,0.08256639,0.0
2011-04-16 05:15:18+00:00,762.3833,17.32396,0.17582278,39.0,0.0,0.0005767387,0.6666667,28.332947,0.059939418,0.0,25.741394,0.082543835,0.0
2011-04-16 05:15:24+00:00,762.5434,17.410858,0.1764232,19.5,0.0,0.00057810027,0.33333334,28.38031,0.060170036,0.16666667,26.099731,0.082496956,0.0
2011-04-16 05:15:30+00:00,761.5433,17.529236,0.1772395,19.666666,0.0,0.00057975866,0.33333334,28.42984,0.060500357,0.0,26.548706,0.08243847,0.0
2011-04-16 05:15:36+00:00,761.045,17.693985,0.1782862,38.833332,0.0,0.00058197905,0.6666667,28.517303,0.060962103,0.16666667,27.17987,0.08239891,0.0
2011-04-16 05:15:42+00:00,761.6784,17.907082,0.17960083,19.333334,0.0,0.00058488373,0.33333334,28.685638,0.06152575,0.16666667,28.013672,0.08238788,0.0
2011-04-16 05:15:48+00:00,761.2233,18.150642,0.18107383,38.833332,0.0,0.0005880438,0.6666667,28.932098,0.06219374,0.0,28.96167,0.08232026,0.0
2011-04-16 05:15:54+00:00,761.065,18.414833,0.18253721,38.833332,0.0,0.0005915273,0.6666667,29.26413,0.06301681,0.0,30.218506,0.08216618,0.0
2011-04-16 05:16:00+00:00,760.8017,18.692863,0.18418421,19.166666,0.0,0.00059366575,0.33333334,29.638,0.06406648,0.16666667,31.630798,0.081639044,0.0
2011-04-16 05:16:06+00:00,760.3217,18.932838,0.18542168,38.833332,0.0,0.00059015217,0.6666667,29.797638,0.06523512,0.33333334,32.471863,0.080260634,0.0
2011-04-16 05:16:12+00:00,766.66,19.073624,0.18568283,38.833332,0.0,0.0005787649,0.6666667,29.608978,0.06643326,0.0,32.394592,0.07784079,0.0
2011-04-16 05:16:18+00:00,716.315,19.115112,0.18502143,19.666666,0.0,0.0005622421,0.33333334,29.249939,0.06757855,0.0,31.240906,0.07469259,0.0
2011-04-16 05:16:24+00:00,666.0367,19.1167,0.18387684,0.16666667,0.0,0.00054686127,0.33333334,28.999146,0.06865465,0.0,28.844788,0.07137678,0.0
2011-04-16 05:16:30+00:00,665.37836,19.110664,0.1825432,0.16666667,0.0,0.00053559674,0.33333334,28.951935,0.069617994,0.0,27.161743,0.06861248,0.0
2011-04-16 05:16:36+00:00,666.095,19.116898,0.18135396,0.16666667,0.0,0.0005284537,0.6666667,29.042633,0.07042789,0.0,26.331665,0.06654442,0.0
2011-04-16 05:16:42+00:00,665.365,19.141289,0.18043019,0.16666667,0.0,0.0005245539,0.6666667,29.216217,0.07113354,0.0,26.226257,0.06518091,0.0
2011-04-16 05:16:48+00:00,665.9816,19.189186,0.17974749,0.16666667,0.0,0.00052217033,0.6666667,29.421692,0.07177751,0.0,26.49469,0.064281926,0.0
2011-04-16 05:16:54+00:00,665.6867,19.24958,0.1792335,0.0,0.0,0.0005202583,0.33333334,29.645905,0.072379336,0.0,26.869507,0.06355406,0.0
2011-04-16 05:17:00+00:00,666.2633,19.332825,0.17893562,0.0,0.0,0.00051870086,0.6666667,29.862549,0.0729376,0.0,27.283264,0.062883966,0.0
2011-04-16 05:17:06+00:00,663.0983,19.448769,0.17888024,0.16666667,0.0,0.00051754864,0.6666667,30.076782,0.073448725,0.0,27.731323,0.062228434,0.0
2011-04-16 05:17:12+00:00,659.51666,19.581131,0.17900482,0.16666667,0.0,0.0005168232,0.6666667,30.278534,0.073937595,0.0,28.240051,0.061634786,0.0
2011-04-16 05:17:18+00:00,658.9083,19.71733,0.17922284,0.0,0.0,0.00051613426,0.33333334,30.455292,0.07440721,0.0,28.724731,0.061088126,0.0
2011-04-16 05:17:24+00:00,658.9667,19.849686,0.17947936,0.0,0.0,0.00051531574,0.33333334,30.601227,0.07485062,0.0,29.121704,0.0605942,0.0
2011-04-16 05:17:30+00:00,659.9617,19.971054,0.17971696,0.0,0.0,0.0005143814,0.33333334,30.727234,0.075262316,0.0,29.44519,0.06013528,0.0
2011-04-16 05:17:36+00:00,655.57666,20.077896,0.1799159,0.16666667,0.0,0.00051344483,0.6666667,30.842041,0.0756315,0.0,29.715881,0.059718553,0.0
2011-04-16 05:17:42+00:00,654.10333,20.172775,0.18009116,0.16666667,0.0,0.00051262474,0.6666667,30.950378,0.07596075,0.0,29.956055,0.059349217,0.0
2011-04-16 05:17:48+00:00,654.86,20.256767,0.18024284,0.0,0.0,0.00051192427,0.33333334,31.04834,0.07624707,0.0,30.175293,0.059029315,0.0
2011-04-16 05:17:54+00:00,654.0567,20.330788,0.18037587,0.16666667,0.0,0.0005113632,0.6666667,31.133728,0.07649341,0.0,30.386719,0.05876049,0.0
2011-04-16 05:18:00+00:00,653.75,20.39624,0.18049452,0.0,0.0,0.0005109417,0.6666667,31.211273,0.07670813,0.0,30.58612,0.05853825,0.0
2011-04-16 05:18:06+00:00,653.18335,20.45282,0.1805986,0.0,0.0,0.0005106603,0.6666667,31.283783,0.07689053,0.0,30.779358,0.0583614,0.0
2011-04-16 05:18:12+00:00,652.62,20.50261,0.1806991,0.16666667,0.0,0.00051053206,0.33333334,31.353851,0.077049226,0.0,30.968689,0.05822423,0.0
2011-04-16 05:18:18+00:00,652.8517,20.547508,0.18080004,0.16666667,0.0,0.00051051506,0.6666667,31.418335,0.07718263,0.0,31.155334,0.058118746,0.0
2011-04-16 05:18:24+00:00,654.60834,20.588196,0.18089841,0.0,0.0,0.00051057077,0.33333334,31.477966,0.07730262,0.0,31.33545,0.058035903,0.0
2011-04-16 05:18:30+00:00,653.92334,20.623535,0.18098493,0.0,0.0,0.0005106019,0.33333334,31.52884,0.07740921,0.0,31.487,0.057964623,0.0
2011-04-16 05:18:36+00:00,653.955,20.653877,0.18106022,0.0,0.0,0.0005105873,0.6666667,31.5719,0.07750343,0.0,31.609192,0.05789855,0.0
2011-04-16 05:18:42+00:00,653.66833,20.680656,0.18112451,0.0,0.0,0.0005105318,0.6666667,31.610413,0.07758689,0.0,31.703003,0.057833344,0.0
2011-04-16 05:18:48+00:00,653.10834,20.703835,0.18118139,0.0,0.0,0.00051048584,0.33333334,31.642609,0.07765748,0.0,31.78717,0.057775557,0.0
2011-04-16 05:18:54+00:00,653.79834,20.724953,0.18123308,0.0,0.0,0.00051046757,0.6666667,31.673279,0.077721044,0.0,31.864685,0.057724677,0.0
2011-04-16 05:19:00+00:00,652.98004,20.743294,0.18127856,0.16666667,0.0,0.0005104727,0.6666667,31.699402,0.07777439,0.0,31.94049,0.057684574,0.0
2011-04-16 05:19:06+00:00,653.82666,20.759773,0.18132097,0.16666667,0.0,0.0005104946,0.6666667,31.72409,0.07782408,0.0,32.010864,0.057651643,0.0
2011-04-16 05:19:12+00:00,653.47504,20.773773,0.18135655,0.0,0.0,0.0005105016,0.33333334,31.744781,0.07786591,0.0,32.070984,0.05762442,0.0
2011-04-16 05:19:18+00:00,653.63995,20.786469,0.18139027,0.0,0.0,0.0005105131,0.0,31.764343,0.077904396,0.0,32.12433,0.05760006,0.0
2011-04-16 05:19:24+00:00,653.63995,20.797638,0.18142031,0.0,0.0,0.0005105216,0.0,31.781738,0.0779388,0.0,32.170288,0.057578944,0.0
2011-04-16 05:19:30+00:00,653.63995,20.807724,0.18144767,0.0,0.0,0.00051052985,0.0,31.797607,0.07796938,0.0,32.210876,0.0575592,0.0
2011-04-16 05:19:36+00:00,653.63995,20.816696,0.1814729,0.0,0.0,0.00051053794,0.0,31.811768,0.07799768,0.0,32.24713,0.057541985,0.0
2011-04-16 05:19:42+00:00,653.63995,20.824715,0.181495,0.0,0.0,0.0005105396,0.0,31.824158,0.07802201,0.0,32.277893,0.057525653,0.0
2011-04-16 05:19:48+00:00,653.63995,20.831863,0.1815151,0.0,0.0,0.00051054446,0.0,31.835419,0.07804481,0.0,32.30609,0.057511292,0.0
2011-04-16 05:19:54+00:00,653.63995,20.838127,0.18153237,0.0,0.0,0.0005105421,0.0,31.845093,0.07806451,0.0,32.329956,0.057498135,0.0
2011-04-16 05:20:00+00:00,653.63995,20.843765,0.18154816,0.0,0.0,0.0005105411,0.0,31.854126,0.07808264,0.0,32.351013,0.05748624,0.0
2011-04-16 05:20:06+00:00,653.63995,20.848732,0.18156186,0.0,0.0,0.0005105374,0.0,31.86203,0.07809878,0.0,32.369507,0.057475608,0.0
2011-04-16 05:20:12+00:00,653.63995,20.853188,0.18157424,0.0,0.0,0.0005105345,0.0,31.869202,0.078113385,0.0,32.385925,0.057466038,0.0
2011-04-16 05:20:18+00:00,653.63995,20.857162,0.1815853,0.0,0.0,0.0005105313,0.0,31.87564,0.07812645,0.0,32.40027,0.057457447,0.0
2011-04-16 05:20:24+00:00,653.63995,20.860703,0.18159518,0.0,0.0,0.0005105284,0.0,31.88147,0.07813831,0.0,32.413147,0.057449773,0.0
2011-04-16 05:20:30+00:00,653.63995,20.863876,0.18160407,0.0,0.0,0.0005105255,0.0,31.88678,0.07814892,0.0,32.4245,0.057442863,0.0
2011-04-16 05:20:36+00:00,653.63995,20.866707,0.18161201,0.0,0.0,0.00051052234,0.0,31.89148,0.078158505,0.0,32.43451,0.057436693,0.0
2011-04-16 05:20:42+00:00,653.63995,20.869232,0.18161911,0.0,0.0,0.00051051937,0.0,31.895752,0.078167126,0.0,32.44342,0.05743113,0.0
2011-04-16 05:20:48+00:00,653.63995,20.871513,0.18162559,0.0,0.0,0.00051051675,0.0,31.899658,0.07817493,0.0,32.451477,0.057426162,0.0
2011-04-16 05:20:54+00:00,653.63995,20.873535,0.18163136,0.0,0.0,0.0005105141,0.0,31.903137,0.0781819,0.0,32.458496,0.05742171,0.0
2011-04-16 05:21:00+00:00,653.63995,20.87535,0.18163654,0.0,0.0,0.0005105116,0.0,31.90628,0.07818826,0.0,32.4646,0.057417672,0.0
2011-04-16 05:21:06+00:00,653.63995,20.876984,0.18164119,0.0,0.0,0.0005105094,0.0,31.909058,0.07819395,0.0,32.470154,0.05741406,0.0
2011-04-16 05:21:12+00:00,653.63995,20.878456,0.18164545,0.0,0.0,0.000510507,0.0,31.911652,0.07819912,0.0,32.47516,0.057410832,0.0
2011-04-16 05:21:18+00:00,653.63995,20.879768,0.18164924,0.0,0.0,0.0005105053,0.0,31.914001,0.078203745,0.0,32.479614,0.05740794,0.0
2011-04-16 05:21:24+00:00,653.63995,20.880943,0.18165265,0.0,0.0,0.00051050313,0.0,31.916107,0.078207955,0.0,32.48358,0.057405308,0.0
2011-04-16 05:21:30+00:00,653.63995,20.882004,0.18165578,0.0,0.0,0.0005105014,0.0,31.917969,0.07821179,0.0,32.48694,0.057402935,0.0
2011-04-16 05:21:36+00:00,653.63995,20.882957,0.18165858,0.0,0.0,0.00051049946,0.0,31.919708,0.07821519,0.0,32.48999,0.057400793,0.0
2011-04-16 05:21:42+00:00,653.63995,20.883797,0.18166101,0.0,0.0,0.0005104975,0.0,31.921204,0.0782183,0.0,32.492798,0.057398897,0.0
2011-04-16 05:21:48+00:00,653.63995,20.88456,0.18166336,0.0,0.0,0.0005104968,0.0,31.922668,0.07822116,0.0,32.495117,0.05739718,0.0
2011-04-16 05:21:54+00:00,653.63995,20.885246,0.18166532,0.0,0.0,0.00051049487,0.0,31.92389,0.0782237,0.0,32.497253,0.057395633,0.0
2011-04-16 05:22:00+00:00,653.63995,20.885857,0.1816672,0.0,0.0,0.00051049364,0.0,31.925018,0.07822604,0.0,32.498962,0.057394214,0.0
2011-04-16 05:22:06+00:00,653.63995,20.886406,0.1816688,0.0,0.0,0.0005104919,0.0,31.926086,0.07822814,0.0,32.500854,0.05739295,0.0
2011-04-16 05:22:12+00:00,653.63995,20.886902,0.18167032,0.0,0.0,0.0005104907,0.0,31.92694,0.07823008,0.0,32.50244,0.057391804,0.0
2011-04-16 05:22:18+00:00,653.63995,20.88736,0.18167171,0.0,0.0,0.0005104895,0.0,31.927917,0.078231834,0.0,32.503723,0.05739077,0.0
2011-04-16 05:22:24+00:00,653.63995,20.887772,0.18167299,0.0,0.0,0.000510489,0.0,31.92862,0.078233436,0.0,32.504883,0.05738983,0.0
2011-04-16 05:22:30+00:00,653.63995,20.88813,0.18167406,0.0,0.0,0.0005104873,0.0,31.92929,0.07823491,0.0,32.50586,0.05738898,0.0
2011-04-16 05:22:36+00:00,653.63995,20.88845,0.18167508,0.0,0.0,0.0005104863,0.0,31.929962,0.07823625,0.0,32.506714,0.05738818,0.0
2011-04-16 05:22:42+00:00,653.63995,20.888748,0.18167605,0.0,0.0,0.0005104861,0.0,31.930511,0.07823749,0.0,32.50769,0.057387497,0.0
2011-04-16 05:22:48+00:00,653.63995,20.889008,0.18167688,0.0,0.0,0.00051048485,0.0,31.931122,0.078238636,0.0,32.5083,0.057386853,0.0
2011-04-16 05:22:54+00:00,653.63995,20.88926,0.18167768,0.0,0.0,0.0005104834,0.0,31.93158,0.078239694,0.0,32.50885,0.05738624,0.0
2011-04-16 05:23:00+00:00,653.63995,20.889496,0.18167844,0.0,0.0,0.0005104827,0.0,31.931915,0.07824072,0.0,32.5094,0.057385717,0.0
2011-04-16 05:23:06+00:00,653.63995,20.889687,0.18167908,0.0,0.0,0.00051048194,0.0,31.932312,0.07824167,0.0,32.509888,0.057385214,0.0
2011-04-16 05:23:12+00:00,653.63995,20.88987,0.18167976,0.0,0.0,0.0005104817,0.0,31.932648,0.078242525,0.0,32.51013,0.057384774,0.0
2011-04-16 05:23:18+00:00,653.63995,20.890045,0.18168032,0.0,0.0,0.0005104807,0.0,31.932983,0.07824339,0.0,32.51068,0.05738432,0.0
2011-04-16 05:23:24+00:00,653.63995,20.890182,0.1816808,0.0,0.0,0.00051048025,0.0,31.933258,0.078244224,0.0,32.511047,0.057383936,0.0
2011-04-16 05:23:30+00:00,653.63995,20.890343,0.1816813,0.0,0.0,0.00051047996,0.0,31.933441,0.07824502,0.0,32.51123,0.05738356,0.0
2011-04-16 05:23:36+00:00,653.63995,20.890472,0.18168184,0.0,0.0,0.00051047973,0.0,31.933594,0.07824576,0.0,32.51129,0.057383176,0.0
2011-04-16 05:23:42+00:00,653.63995,20.890587,0.18168229,0.0,0.0,0.00051047927,0.0,31.933807,0.07824655,0.0,32.511353,0.057382815,0.0
2011-04-16 05:23:48+00:00,653.63995,20.890717,0.18168275,0.0,0.0,0.0005104788,0.0,31.934021,0.07824731,0.0,32.511597,0.05738248,0.0
2011-04-16 05:23:54+00:00,653.63995,20.890839,0.18168327,0.0,0.0,0.00051047804,0.0,31.934174,0.07824808,0.0,32.511475,0.05738214,0.0
2011-04-16 05:24:00+00:00,653.63995,20.890945,0.18168372,0.0,0.0,0.0005104778,0.0,31.934265,0.07824881,0.0,32.5119,0.05738182,0.0
2011-04-16 05:24:06+00:00,653.63995,20.891037,0.18168417,0.0,0.0,0.0005104773,0.0,31.934418,0.07824966,0.0,32.512024,0.057381514,0.0
2011-04-16 05:24:12+00:00,653.63995,20.891151,0.1816847,0.0,0.0,0.0005104768,0.0,31.93451,0.078250505,0.0,32.512024,0.057381187,0.0
2011-04-16 05:24:18+00:00,653.63995,20.891273,0.18168524,0.0,0.0,0.0005104768,0.0,31.93457,0.07825132,0.0,32.512024,0.057380855,0.0
2011-04-16 05:24:24+00:00,653.63995,20.891365,0.18168572,0.0,0.0,0.0005104761,0.0,31.934631,0.07825224,0.0,32.5119,0.057380516,0.0
2011-04-16 05:24:30+00:00,653.63995,20.891464,0.18168622,0.0,0.0,0.00051047537,0.0,31.934692,0.07825321,0.0,32.5119,0.05738018,0.0
2011-04-16 05:24:36+00:00,653.63995,20.891571,0.18168683,0.0,0.0,0.0005104749,0.0,31.934692,0.07825426,0.0,32.51172,0.057379793,0.0
2011-04-16 05:24:42+00:00,653.63995,20.891693,0.18168743,0.0,0.0,0.00051047467,0.0,31.934753,0.07825538,0.0,32.511597,0.057379384,0.0
2011-04-16 05:24:48+00:00,653.63995,20.891823,0.18168809,0.0,0.0,0.0005104739,0.0,31.934753,0.07825654,0.0,32.511414,0.057378996,0.0
2011-04-16 05:24:54+00:00,653.63995,20.891945,0.18168886,0.0,0.0,0.00051047315,0.0,31.934784,0.078257814,0.0,32.510986,0.05737856,0.0
2011-04-16 05:25:00+00:00,653.63995,20.892082,0.18168955,0.0,0.0,0.00051047246,0.0,31.934814,0.078259215,0.0,32.510864,0.05737809,0.0
2011-04-16 05:25:06+00:00,653.63995,20.892227,0.18169045,0.0,0.0,0.0005104722,0.0,31.934692,0.07826074,0.0,32.510742,0.057377633,0.0
2011-04-16 05:25:12+00:00,653.63995,20.892387,0.18169138,0.0,0.0,0.0005104722,0.0,31.934723,0.07826239,0.0,32.510498,0.05737711,0.0
2011-04-16 05:25:18+00:00,653.63995,20.892555,0.18169233,0.0,0.0,0.000510471,0.0,31.934631,0.078264214,0.0,32.51013,0.057376523,0.0
2011-04-16 05:25:24+00:00,653.63995,20.892754,0.18169345,0.0,0.0,0.00051047024,0.0,31.934631,0.07826621,0.0,32.509644,0.0573759,0.0
2011-04-16 05:25:30+00:00,653.63995,20.892952,0.18169472,0.0,0.0,0.000510469,0.0,31.934479,0.078268394,0.0,32.50946,0.057375196,0.0
2011-04-16 05:25:36+00:00,653.63995,20.893188,0.18169609,0.0,0.0,0.000510469,0.0,31.934387,0.07827084,0.0,32.509094,0.057374485,0.0
2011-04-16 05:25:42+00:00,653.63995,20.89344,0.1816976,0.0,0.0,0.0005104681,0.0,31.934326,0.078273505,0.0,32.508667,0.057373747,0.0
2011-04-16 05:25:48+00:00,653.63995,20.893723,0.18169922,0.0,0.0,0.00051046757,0.0,31.934052,0.078276426,0.0,32.50818,0.057372887,0.0
2011-04-16 05:25:54+00:00,653.63995,20.894035,0.18170108,0.0,0.0,0.00051046757,0.0,31.93393,0.07827966,0.0,32.507812,0.057371933,0.0
2011-04-16 05:26:00+00:00,653.63995,20.894356,0.18170306,0.0,0.0,0.00051046663,0.0,31.933685,0.078283235,0.0,32.507202,0.05737089,0.0
2011-04-16 05:26:06+00:00,653.63995,20.894745,0.1817054,0.0,0.0,0.0005104652,0.0,31.933563,0.07828718,0.0,32.506653,0.057369716,0.0
2011-04-16 05:26:12+00:00,653.63995,20.895157,0.18170787,0.0,0.0,0.0005104649,0.0,31.933258,0.07829155,0.0,32.50592,0.057368528,0.0
2011-04-16 05:26:18+00:00,653.63995,20.89563,0.1817108,0.0,0.0,0.0005104637,0.0,31.933014,0.07829636,0.0,32.505554,0.057367135,0.0
2011-04-16 05:26:24+00:00,653.63995,38.721107,0.2921812,0.0,132.02661,0.007904377,0.0,89.98041,0.10571425,0.0,194.01825,0.08698596,0.0
2011-04-16 05:26:30+00:00,653.63995,30.70951,0.2578964,0.0,34.246338,0.00096514996,0.0,43.536163,0.0721055,0.0,71.457275,0.05463349,0.0
2011-04-16 05:26:36+00:00,653.63995,28.885704,0.2525815,0.0,10.731689,0.00067313254,0.0,35.969147,0.06812593,0.0,44.642212,0.05151902,0.0
2011-04-16 05:26:42+00:00,653.63995,27.695053,0.2470259,0.0,1.0889893,0.0005913914,0.0,32.44275,0.066075414,0.0,34.79962,0.051514562,0.0
2011-04-16 05:26:48+00:00,653.63995,26.682114,0.23933023,0.0,0.0,0.00055233017,0.0,30.737976,0.06524914,0.0,30.745728,0.051689297,0.0
2011-04-16 05:26:54+00:00,653.63995,25.519249,0.22831301,0.0,0.0,0.0005329617,0.0,30.415161,0.0661975,0.0,29.861938,0.052262332,0.0
2011-04-16 05:27:00+00:00,653.63995,24.301613,0.21432841,0.0,0.0,0.0005230716,0.0,30.832916,0.06865931,0.0,30.931335,0.053362254,0.0
2011-04-16 05:27:06+00:00,653.63995,23.175354,0.20211917,0.0,0.0,0.00051845866,0.0,31.546997,0.07197424,0.0,32.335693,0.054576077,0.0
2011-04-16 05:27:12+00:00,653.63995,22.278885,0.19307275,0.0,0.0,0.00051611767,0.0,32.020203,0.074979566,0.0,33.236633,0.05564963,0.0
2011-04-16 05:27:18+00:00,653.63995,21.71975,0.18796271,0.0,0.0,0.00051369914,0.0,32.223877,0.0769894,0.0,33.382202,0.0562549,0.0
2011-04-16 05:27:24+00:00,653.63995,21.418304,0.1854553,0.0,0.0,0.0005125753,0.0,32.300964,0.07809903,0.0,33.372375,0.056674764,0.0
2011-04-16 05:27:30+00:00,653.63995,21.250175,0.18409377,0.0,0.0,0.0005119448,0.0,32.310974,0.07861578,0.0,33.25592,0.056900796,0.0
2011-04-16 05:27:36+00:00,653.63995,21.153603,0.18333052,0.0,0.0,0.0005114841,0.0,32.283386,0.07881665,0.0,33.111877,0.057014942,0.0
2011-04-16 05:27:42+00:00,653.63995,21.095566,0.1828859,0.0,0.0,0.00051113457,0.0,32.2453,0.07887724,0.0,32.982788,0.057074048,0.0
